entity_id,entity_type,n_obs,morph_repl_corr,tx_repl_corr
CMPD_0480,compound,12,0.3848603665828705,0.3727407455444336
CMPD_0387,compound,12,0.3847665786743164,0.38930344581604004
CMPD_0488,compound,12,0.38466349244117737,0.38275933265686035
CMPD_0348,compound,12,0.3846125900745392,0.388824462890625
CMPD_0080,compound,12,0.3846100866794586,0.39333048462867737
CMPD_0463,compound,12,0.38460278511047363,0.39103832840919495
CMPD_0364,compound,12,0.38442179560661316,0.4142110049724579
CMPD_0495,compound,12,0.38433703780174255,0.37124571204185486
CMPD_0430,compound,12,0.3843298852443695,0.3876974284648895
CMPD_0385,compound,12,0.38428881764411926,0.397745281457901
CMPD_0460,compound,12,0.3842657506465912,0.37661686539649963
CMPD_0492,compound,12,0.3840947151184082,0.39276280999183655
CMPD_0586,compound,12,0.3840414583683014,0.3818018138408661
CMPD_0139,compound,12,0.38399264216423035,0.36894288659095764
CMPD_0283,compound,12,0.38377705216407776,0.3866827189922333
CMPD_0117,compound,12,0.38365280628204346,0.3769799470901489
CMPD_0369,compound,12,0.38360515236854553,0.3827880918979645
CMPD_0437,compound,12,0.38359132409095764,0.3576478064060211
CMPD_0269,compound,12,0.3835449516773224,0.3823658227920532
CMPD_0071,compound,12,0.38327863812446594,0.376901775598526
CMPD_0234,compound,12,0.38326549530029297,0.37237563729286194
CMPD_0100,compound,12,0.3832043707370758,0.38893362879753113
CMPD_0040,compound,12,0.383157342672348,0.4008196294307709
CMPD_0266,compound,12,0.38314947485923767,0.390248566865921
CMPD_0359,compound,12,0.38295766711235046,0.3681751787662506
CMPD_0489,compound,12,0.3829263746738434,0.36869049072265625
CMPD_0459,compound,12,0.38286444544792175,0.38302645087242126
CMPD_0149,compound,12,0.3828205168247223,0.4036276340484619
CMPD_0217,compound,12,0.38280609250068665,0.3735128343105316
CMPD_0132,compound,12,0.38280466198921204,0.3796651065349579
CMPD_0260,compound,12,0.3827720582485199,0.40260112285614014
CMPD_0555,compound,12,0.3826112747192383,0.35032427310943604
CMPD_0209,compound,12,0.38261058926582336,0.38195738196372986
CMPD_0277,compound,12,0.3826037645339966,0.3838214874267578
CMPD_0551,compound,12,0.38238921761512756,0.3679637908935547
CMPD_0434,compound,12,0.38233157992362976,0.3836299180984497
CMPD_0510,compound,12,0.3823104202747345,0.37344804406166077
CMPD_0346,compound,12,0.3822350800037384,0.35509657859802246
CMPD_0331,compound,12,0.38222333788871765,0.3960758149623871
CMPD_0373,compound,12,0.382207989692688,0.36324846744537354
CMPD_0545,compound,12,0.38209787011146545,0.36521461606025696
CMPD_0402,compound,12,0.38206711411476135,0.37608322501182556
CMPD_0002,compound,12,0.3820173740386963,0.37806129455566406
CMPD_0037,compound,12,0.3820013999938965,0.37754932045936584
CMPD_0577,compound,12,0.38199475407600403,0.3930165469646454
CMPD_0036,compound,12,0.3818874657154083,0.377608984708786
CMPD_0598,compound,12,0.3817894458770752,0.36387765407562256
CMPD_0302,compound,12,0.38176992535591125,0.37528905272483826
CMPD_0571,compound,12,0.3815675973892212,0.3710649013519287
CMPD_0403,compound,12,0.3812941610813141,0.36109843850135803
CMPD_0171,compound,12,0.3810221254825592,0.33853641152381897
CMPD_0025,compound,12,0.3807930648326874,0.4086439609527588
CMPD_0344,compound,12,0.3806954622268677,0.3515665829181671
CMPD_0543,compound,12,0.3806690275669098,0.3646155297756195
CMPD_0314,compound,12,0.3806103467941284,0.36288586258888245
CMPD_0304,compound,12,0.38030746579170227,0.38313981890678406
CMPD_0597,compound,12,0.38023683428764343,0.3731738030910492
CMPD_0000,compound,12,0.3802279233932495,0.38113078474998474
CMPD_0074,compound,12,0.3801884353160858,0.39177560806274414
CMPD_0593,compound,12,0.38013848662376404,0.40274691581726074
CMPD_0572,compound,12,0.3800547420978546,0.3814336359500885
CMPD_0081,compound,12,0.3800307512283325,0.4045949876308441
CMPD_0018,compound,12,0.3795347511768341,0.38745126128196716
CMPD_0431,compound,12,0.37943506240844727,0.400280237197876
CMPD_0058,compound,12,0.3794275224208832,0.36253026127815247
CMPD_0476,compound,12,0.37936922907829285,0.36540257930755615
CMPD_0567,compound,12,0.3793605864048004,0.3824896514415741
CMPD_0273,compound,12,0.3793207108974457,0.37578412890434265
CMPD_0164,compound,12,0.3791793882846832,0.3769286870956421
CMPD_0574,compound,12,0.3790413439273834,0.36461925506591797
CMPD_0159,compound,12,0.37900781631469727,0.3646312654018402
CMPD_0452,compound,12,0.37898316979408264,0.3723718822002411
CMPD_0501,compound,12,0.37897542119026184,0.3699205219745636
CMPD_0190,compound,12,0.3787536919116974,0.38535943627357483
CMPD_0507,compound,12,0.37780943512916565,0.37551966309547424
CMPD_0165,compound,12,0.37766826152801514,0.35679200291633606
CMPD_0448,compound,12,0.3775140345096588,0.3771996796131134
CMPD_0267,compound,12,0.3772982358932495,0.405621200799942
CMPD_0158,compound,12,0.3772810399532318,0.3991309702396393
CMPD_0239,compound,12,0.37722718715667725,0.3927655518054962
CMPD_0098,compound,12,0.3771611154079437,0.3744718134403229
CMPD_0486,compound,12,0.3770422637462616,0.3826392590999603
CMPD_0413,compound,12,0.37651923298835754,0.3554055988788605
CMPD_0010,compound,12,0.37648382782936096,0.3812868595123291
CMPD_0549,compound,12,0.37640443444252014,0.38495758175849915
CMPD_0056,compound,12,0.37636324763298035,0.39393141865730286
CMPD_0105,compound,12,0.37609100341796875,0.38213399052619934
CMPD_0061,compound,12,0.37603041529655457,0.36850616335868835
CMPD_0517,compound,12,0.3756950795650482,0.37623658776283264
CMPD_0249,compound,12,0.37567397952079773,0.40861234068870544
CMPD_0424,compound,12,0.3756580054759979,0.3832874596118927
CMPD_0508,compound,12,0.37553343176841736,0.37191042304039
CMPD_0085,compound,12,0.3753856122493744,0.39091750979423523
CMPD_0052,compound,12,0.3753277361392975,0.36986151337623596
CMPD_0060,compound,12,0.3751390874385834,0.36067986488342285
CMPD_0383,compound,12,0.3751257658004761,0.35415172576904297
CMPD_0487,compound,12,0.3750917911529541,0.39080771803855896
CMPD_0589,compound,12,0.37508246302604675,0.35133442282676697
CMPD_0407,compound,12,0.37505054473876953,0.3775813579559326
CMPD_0389,compound,12,0.3750492036342621,0.4002954959869385
CMPD_0009,compound,12,0.37504878640174866,0.38600727915763855
CMPD_0257,compound,12,0.37501707673072815,0.36003923416137695
CMPD_0362,compound,12,0.3747662603855133,0.382304310798645
CMPD_0382,compound,12,0.37433287501335144,0.37798190116882324
CMPD_0587,compound,12,0.37432196736335754,0.3798215091228485
CMPD_0215,compound,12,0.374307245016098,0.3835613429546356
CMPD_0553,compound,12,0.3741849362850189,0.39751338958740234
CMPD_0103,compound,12,0.37398216128349304,0.36601558327674866
CMPD_0184,compound,12,0.37352144718170166,0.38450518250465393
CMPD_0465,compound,12,0.373442143201828,0.37791550159454346
CMPD_0345,compound,12,0.3733954429626465,0.3470083773136139
CMPD_0498,compound,12,0.3729104995727539,0.3920094966888428
CMPD_0395,compound,12,0.3727555572986603,0.3696579933166504
CMPD_0141,compound,12,0.3727370798587799,0.386202335357666
CMPD_0368,compound,12,0.37272605299949646,0.37327325344085693
CMPD_0142,compound,12,0.3726743757724762,0.3414400517940521
CMPD_0338,compound,12,0.3726343810558319,0.36628854274749756
CMPD_0341,compound,12,0.3725413382053375,0.374057799577713
CMPD_0088,compound,12,0.37218281626701355,0.3970574140548706
CMPD_0576,compound,12,0.37188515067100525,0.3869486153125763
CMPD_0398,compound,12,0.37181293964385986,0.40286263823509216
CMPD_0225,compound,12,0.37166181206703186,0.373975545167923
CMPD_0011,compound,12,0.3715542256832123,0.37093380093574524
CMPD_0588,compound,12,0.37149155139923096,0.38902047276496887
CMPD_0453,compound,12,0.3714243173599243,0.3579307794570923
CMPD_0440,compound,12,0.3713435232639313,0.3757403790950775
CMPD_0034,compound,12,0.3711279332637787,0.3581867218017578
CMPD_0522,compound,12,0.3709276020526886,0.3710251748561859
CMPD_0477,compound,12,0.37049606442451477,0.40169498324394226
CMPD_0394,compound,12,0.370345801115036,0.37821877002716064
CMPD_0270,compound,12,0.37013062834739685,0.3607434928417206
CMPD_0306,compound,12,0.3697134256362915,0.3504187762737274
CMPD_0356,compound,12,0.3694857656955719,0.3766743838787079
CMPD_0490,compound,12,0.3692876398563385,0.3914353847503662
CMPD_0203,compound,12,0.36859190464019775,0.3658660352230072
CMPD_0573,compound,12,0.3680398464202881,0.3691602945327759
CMPD_0518,compound,12,0.3669966757297516,0.3963747024536133
CMPD_0125,compound,12,0.3669023811817169,0.38918790221214294
CMPD_0560,compound,12,0.36688289046287537,0.35321947932243347
CMPD_0284,compound,12,0.3660578429698944,0.37351927161216736
CMPD_0015,compound,12,0.3657964766025543,0.36148199439048767
CMPD_0092,compound,12,0.3649479150772095,0.38442686200141907
CMPD_0179,compound,12,0.3648815155029297,0.38892707228660583
CMPD_0254,compound,12,0.3648793697357178,0.3739813566207886
CMPD_0436,compound,12,0.3645261228084564,0.3653854429721832
CMPD_0094,compound,12,0.3641895055770874,0.35960331559181213
CMPD_0550,compound,12,0.3618018329143524,0.34420502185821533
CMPD_0264,compound,12,0.36150288581848145,0.37959742546081543
CMPD_0537,compound,12,0.357787162065506,0.38131773471832275
CMPD_0274,compound,12,0.3543582856655121,0.36320626735687256
CTRL_022,control,12,0.4363182485103607,0.4244283139705658
CTRL_000,control,12,0.4334019422531128,0.42338600754737854
CTRL_054,control,12,0.42878076434135437,0.4005507528781891
CTRL_049,control,12,0.42716535925865173,0.41530027985572815
CTRL_030,control,12,0.4252694547176361,0.4245504140853882
CTRL_062,control,12,0.42462262511253357,0.4015772044658661
CTRL_055,control,12,0.4239548146724701,0.38068830966949463
CTRL_047,control,12,0.42358168959617615,0.40612733364105225
CTRL_041,control,12,0.42144641280174255,0.40125393867492676
CTRL_070,control,12,0.4202256202697754,0.40531018376350403
CTRL_028,control,12,0.4201158285140991,0.40257883071899414
CTRL_076,control,12,0.4195457994937897,0.400820255279541
CTRL_011,control,12,0.41351380944252014,0.41326773166656494
CTRL_023,control,12,0.4118988811969757,0.40130841732025146
CTRL_058,control,12,0.41146254539489746,0.37922072410583496
CTRL_057,control,12,0.41132768988609314,0.3881913125514984
CTRL_045,control,12,0.4100603759288788,0.390582412481308
CTRL_077,control,12,0.40919792652130127,0.4057493507862091
CTRL_068,control,12,0.4079746901988983,0.4036863148212433
CTRL_065,control,12,0.40723443031311035,0.4083573520183563
CTRL_042,control,12,0.4062938690185547,0.39816877245903015
CTRL_007,control,12,0.40606966614723206,0.4070042669773102
CTRL_035,control,12,0.4038177728652954,0.37268540263175964
CTRL_037,control,12,0.4033057987689972,0.401268869638443
CTRL_009,control,12,0.40226200222969055,0.37697044014930725
CTRL_043,control,12,0.4019702970981598,0.38425540924072266
CTRL_018,control,12,0.4010206162929535,0.36532557010650635
CTRL_026,control,12,0.3990464210510254,0.3833354711532593
CTRL_078,control,12,0.3987753689289093,0.36547085642814636
CTRL_038,control,12,0.3977694511413574,0.3696202337741852
CTRL_004,control,12,0.3973543345928192,0.3944026231765747
CTRL_061,control,12,0.39643871784210205,0.3695310056209564
CTRL_001,control,12,0.39639416337013245,0.3798234760761261
CTRL_003,control,12,0.3956567943096161,0.3333953320980072
CTRL_040,control,12,0.3940070569515228,0.3644739091396332
CTRL_010,control,12,0.3937397301197052,0.38407161831855774
CTRL_048,control,12,0.3935529291629791,0.3793259859085083
CTRL_073,control,12,0.39334598183631897,0.37027743458747864
CTRL_046,control,12,0.39317771792411804,0.40183308720588684
CTRL_016,control,12,0.3925372064113617,0.37910982966423035
CTRL_036,control,12,0.3920314311981201,0.3690756857395172
CTRL_034,control,12,0.39190641045570374,0.37526199221611023
CTRL_059,control,12,0.3911578357219696,0.3977116644382477
CTRL_060,control,12,0.39094510674476624,0.3782295882701874
CTRL_006,control,12,0.39083245396614075,0.41160574555397034
CTRL_024,control,12,0.3906758725643158,0.39326587319374084
CTRL_025,control,12,0.3903874456882477,0.3692972660064697
CTRL_064,control,12,0.38948169350624084,0.39873847365379333
CTRL_033,control,12,0.3884424865245819,0.39338555932044983
CTRL_008,control,12,0.38704589009284973,0.39279136061668396
CTRL_039,control,12,0.38549622893333435,0.3675873577594757
CTRL_014,control,12,0.3852604925632477,0.4131093919277191
CTRL_074,control,12,0.3834151029586792,0.398653119802475
CTRL_017,control,12,0.3831110894680023,0.36021456122398376
CTRL_075,control,12,0.3825158178806305,0.38823890686035156
CTRL_067,control,12,0.38192594051361084,0.38365891575813293
CTRL_012,control,12,0.38160181045532227,0.3650560677051544
CTRL_050,control,12,0.38107872009277344,0.3633239269256592
CTRL_021,control,12,0.3801290988922119,0.366249680519104
CTRL_066,control,12,0.37911608815193176,0.3925348222255707
CTRL_053,control,12,0.37878307700157166,0.3816165626049042
CTRL_079,control,12,0.37827813625335693,0.37854719161987305
CTRL_071,control,12,0.37797489762306213,0.374192476272583
CTRL_052,control,12,0.37754154205322266,0.36622583866119385
CTRL_056,control,12,0.37702763080596924,0.3874400854110718
CTRL_072,control,12,0.3723383843898773,0.37979626655578613
CTRL_002,control,12,0.3716332018375397,0.37735018134117126
CTRL_020,control,12,0.37127721309661865,0.3829786777496338
CTRL_027,control,12,0.37122562527656555,0.3785635232925415
CTRL_019,control,12,0.3711456060409546,0.34550023078918457
CTRL_013,control,12,0.3708104193210602,0.39365360140800476
CTRL_069,control,12,0.37019088864326477,0.36829671263694763
CTRL_031,control,12,0.36982476711273193,0.3639606535434723
CTRL_015,control,12,0.36979222297668457,0.3621285855770111
CTRL_063,control,12,0.36863866448402405,0.3530219793319702
CTRL_032,control,12,0.36754274368286133,0.3874731957912445
CTRL_029,control,12,0.3671393394470215,0.37908199429512024
CTRL_051,control,12,0.36575666069984436,0.36107322573661804
CTRL_005,control,12,0.36376485228538513,0.37398388981819153
CTRL_044,control,12,0.3619561195373535,0.375264048576355
GENE_0785,gene,12,0.47933724522590637,0.43799158930778503
GENE_0652,gene,12,0.47855648398399353,0.4297172725200653
GENE_0251,gene,12,0.4614241421222687,0.42844483256340027
GENE_0213,gene,12,0.4593501091003418,0.4184732437133789
GENE_0284,gene,12,0.4577675759792328,0.45688900351524353
GENE_0289,gene,12,0.45744824409484863,0.45735979080200195
GENE_0511,gene,12,0.45718324184417725,0.41431924700737
GENE_0276,gene,12,0.45252108573913574,0.39915749430656433
GENE_0305,gene,12,0.4503394663333893,0.4371725022792816
GENE_0926,gene,12,0.4463367760181427,0.395288348197937
GENE_0002,gene,12,0.44484254717826843,0.4072924852371216
GENE_0643,gene,12,0.4446779787540436,0.45152223110198975
GENE_0962,gene,12,0.44267114996910095,0.4355658292770386
GENE_0835,gene,12,0.44148027896881104,0.38778650760650635
GENE_0913,gene,12,0.4406405985355377,0.4123995304107666
GENE_0120,gene,12,0.4400061368942261,0.4071560204029083
GENE_0127,gene,12,0.4398082196712494,0.45132163166999817
GENE_0759,gene,12,0.439689964056015,0.4105550944805145
GENE_0631,gene,12,0.43946805596351624,0.42021358013153076
GENE_0419,gene,12,0.43945086002349854,0.45102250576019287
GENE_0807,gene,12,0.43908610939979553,0.4207095801830292
GENE_0457,gene,12,0.43907418847084045,0.4200568199157715
GENE_0729,gene,12,0.43900224566459656,0.421217679977417
GENE_0612,gene,12,0.4389955699443817,0.4091428220272064
GENE_0860,gene,12,0.43867745995521545,0.4540586471557617
GENE_0254,gene,12,0.43827828764915466,0.4270492494106293
GENE_0063,gene,12,0.43705812096595764,0.40810975432395935
GENE_0140,gene,12,0.43672919273376465,0.4048929214477539
GENE_0551,gene,12,0.4366285800933838,0.4071291387081146
GENE_1066,gene,12,0.43586209416389465,0.43234801292419434
GENE_1156,gene,12,0.4357872009277344,0.4111783802509308
GENE_0673,gene,12,0.43557795882225037,0.4411768615245819
GENE_1036,gene,12,0.43520548939704895,0.3951714038848877
GENE_0025,gene,12,0.4349157512187958,0.3934045135974884
GENE_0119,gene,12,0.43420931696891785,0.4434293508529663
GENE_0800,gene,12,0.43408408761024475,0.4027513265609741
GENE_0902,gene,12,0.4339994490146637,0.394177109003067
GENE_1099,gene,12,0.4338134229183197,0.4427812397480011
GENE_1053,gene,12,0.43378522992134094,0.4300655126571655
GENE_0056,gene,12,0.43367838859558105,0.406607061624527
GENE_0259,gene,12,0.4332146942615509,0.39971494674682617
GENE_0367,gene,12,0.4326683580875397,0.36826297640800476
GENE_0187,gene,12,0.43218281865119934,0.43037018179893494
GENE_0093,gene,12,0.4318521022796631,0.4002772569656372
GENE_0019,gene,12,0.4311825931072235,0.43098366260528564
GENE_1153,gene,12,0.43110963702201843,0.40833142399787903
GENE_0497,gene,12,0.4309968054294586,0.39577946066856384
GENE_1082,gene,12,0.4307990074157715,0.3928791284561157
GENE_0971,gene,12,0.430155873298645,0.38601335883140564
GENE_0954,gene,12,0.4300553500652313,0.4184344708919525
GENE_0494,gene,12,0.4299720823764801,0.4468742311000824
GENE_0746,gene,12,0.4299333989620209,0.4014592170715332
GENE_0924,gene,12,0.4298275411128998,0.44067850708961487
GENE_0752,gene,12,0.4290940463542938,0.4091689884662628
GENE_0003,gene,12,0.4290933907032013,0.4129808843135834
GENE_0066,gene,12,0.4289221465587616,0.37920185923576355
GENE_0777,gene,12,0.4289076626300812,0.4018120765686035
GENE_0683,gene,12,0.42867276072502136,0.38366279006004333
GENE_0168,gene,12,0.42828789353370667,0.413311630487442
GENE_0382,gene,12,0.4281763732433319,0.4256863594055176
GENE_0716,gene,12,0.4281550347805023,0.3931080996990204
GENE_0587,gene,12,0.42812100052833557,0.4111429750919342
GENE_0901,gene,12,0.42807313799858093,0.43820032477378845
GENE_0291,gene,12,0.4278912842273712,0.3880663216114044
GENE_0592,gene,12,0.42789027094841003,0.39236390590667725
GENE_0037,gene,12,0.4278382956981659,0.4049927294254303
GENE_0330,gene,12,0.42781341075897217,0.4157346487045288
GENE_1197,gene,12,0.42777371406555176,0.4109063446521759
GENE_0078,gene,12,0.4276071786880493,0.39968442916870117
GENE_0299,gene,12,0.42752718925476074,0.40753623843193054
GENE_1058,gene,12,0.4275267422199249,0.42790937423706055
GENE_0383,gene,12,0.42733943462371826,0.3829556405544281
GENE_0507,gene,12,0.42714807391166687,0.4172484576702118
GENE_0269,gene,12,0.42711952328681946,0.4193110466003418
GENE_0834,gene,12,0.4270118474960327,0.39063239097595215
GENE_0351,gene,12,0.4268744885921478,0.4011114835739136
GENE_0387,gene,12,0.4267354905605316,0.3785172700881958
GENE_0989,gene,12,0.42669788002967834,0.39982810616493225
GENE_0797,gene,12,0.42642202973365784,0.3961677849292755
GENE_0173,gene,12,0.4261973202228546,0.39826861023902893
GENE_0987,gene,12,0.4258686304092407,0.4170246124267578
GENE_0667,gene,12,0.42585405707359314,0.4264148771762848
GENE_0270,gene,12,0.4257374703884125,0.4108218252658844
GENE_0456,gene,12,0.4251742362976074,0.38625046610832214
GENE_1136,gene,12,0.424833744764328,0.40693458914756775
GENE_1185,gene,12,0.42470332980155945,0.37804529070854187
GENE_1025,gene,12,0.42469894886016846,0.431328147649765
GENE_0758,gene,12,0.42456212639808655,0.40840575098991394
GENE_0467,gene,12,0.4245201647281647,0.39926931262016296
GENE_1039,gene,12,0.42423221468925476,0.4268927574157715
GENE_0975,gene,12,0.42377355694770813,0.4140996038913727
GENE_0293,gene,12,0.4232681691646576,0.4179227352142334
GENE_0600,gene,12,0.4232623279094696,0.40381333231925964
GENE_0574,gene,12,0.42299214005470276,0.4045855700969696
GENE_0825,gene,12,0.42294153571128845,0.3769925832748413
GENE_0687,gene,12,0.4228459298610687,0.3807199001312256
GENE_0710,gene,12,0.4227404296398163,0.39734575152397156
GENE_0126,gene,12,0.4226273000240326,0.4251291751861572
GENE_0851,gene,12,0.422406941652298,0.41511353850364685
GENE_1144,gene,12,0.4223044216632843,0.4167746603488922
GENE_1038,gene,12,0.4222666323184967,0.42770862579345703
GENE_0072,gene,12,0.4220655858516693,0.44424939155578613
GENE_0749,gene,12,0.42204785346984863,0.38831210136413574
GENE_0793,gene,12,0.42175063490867615,0.4048648774623871
GENE_0321,gene,12,0.4214244782924652,0.38995352387428284
GENE_0694,gene,12,0.4213200807571411,0.4028031826019287
GENE_0686,gene,12,0.421240895986557,0.3817010819911957
GENE_0739,gene,12,0.4209558069705963,0.4188437759876251
GENE_0791,gene,12,0.4208749234676361,0.44279852509498596
GENE_0340,gene,12,0.4206075966358185,0.41300976276397705
GENE_0142,gene,12,0.42056331038475037,0.4006594121456146
GENE_0670,gene,12,0.4205617904663086,0.41026124358177185
GENE_1192,gene,12,0.4204132854938507,0.36756762862205505
GENE_0272,gene,12,0.4202660024166107,0.3800486624240875
GENE_0727,gene,12,0.42026495933532715,0.37542667984962463
GENE_0064,gene,12,0.4202565848827362,0.38693761825561523
GENE_0996,gene,12,0.42010602355003357,0.40498676896095276
GENE_0260,gene,12,0.41971150040626526,0.36770689487457275
GENE_0363,gene,12,0.41964367032051086,0.4110482633113861
GENE_0179,gene,12,0.4195600748062134,0.43539857864379883
GENE_0783,gene,12,0.41948795318603516,0.4080723822116852
GENE_0819,gene,12,0.4194287061691284,0.4149531424045563
GENE_0273,gene,12,0.4194156229496002,0.4085980951786041
GENE_0978,gene,12,0.4191848039627075,0.3828728497028351
GENE_0567,gene,12,0.41911759972572327,0.4099762439727783
GENE_1055,gene,12,0.41907593607902527,0.37660375237464905
GENE_0413,gene,12,0.41904982924461365,0.38196393847465515
GENE_0175,gene,12,0.4190068244934082,0.41570183634757996
GENE_0578,gene,12,0.4189915359020233,0.3931103050708771
GENE_0679,gene,12,0.41887709498405457,0.40571048855781555
GENE_0579,gene,12,0.4188558757305145,0.39026984572410583
GENE_0115,gene,12,0.4187893867492676,0.3884715735912323
GENE_0437,gene,12,0.4187018871307373,0.40188121795654297
GENE_1179,gene,12,0.4186777174472809,0.39627885818481445
GENE_0356,gene,12,0.41867494583129883,0.40669456124305725
GENE_1043,gene,12,0.41848650574684143,0.3816373348236084
GENE_0868,gene,12,0.4184070825576782,0.4128458797931671
GENE_1085,gene,12,0.4183429181575775,0.4296072721481323
GENE_0021,gene,12,0.4182925224304199,0.3947010338306427
GENE_0329,gene,12,0.4182579517364502,0.3805573284626007
GENE_0877,gene,12,0.4182509481906891,0.39417919516563416
GENE_0909,gene,12,0.4181554317474365,0.3788032531738281
GENE_0730,gene,12,0.41811951994895935,0.36306583881378174
GENE_0282,gene,12,0.418081670999527,0.39220964908599854
GENE_0685,gene,12,0.4180264174938202,0.3847404718399048
GENE_0544,gene,12,0.4179494082927704,0.4037552773952484
GENE_0192,gene,12,0.4178766906261444,0.38521596789360046
GENE_0371,gene,12,0.4178684651851654,0.41568782925605774
GENE_1112,gene,12,0.4176079332828522,0.4099724590778351
GENE_0656,gene,12,0.4173838794231415,0.40408554673194885
GENE_0436,gene,12,0.4173603951931,0.3825956881046295
GENE_0827,gene,12,0.4172161817550659,0.4067072570323944
GENE_0803,gene,12,0.41720494627952576,0.41909050941467285
GENE_0176,gene,12,0.41711175441741943,0.4107770621776581
GENE_0840,gene,12,0.4169829785823822,0.4016173779964447
GENE_1183,gene,12,0.4169307053089142,0.37847399711608887
GENE_0440,gene,12,0.41683825850486755,0.3720723092556
GENE_1167,gene,12,0.4168357849121094,0.3940233886241913
GENE_0889,gene,12,0.41663840413093567,0.38891831040382385
GENE_0240,gene,12,0.41658949851989746,0.4050884246826172
GENE_0014,gene,12,0.41653648018836975,0.39404937624931335
GENE_0744,gene,12,0.41632184386253357,0.39544257521629333
GENE_0899,gene,12,0.41630855202674866,0.3901129961013794
GENE_0151,gene,12,0.41626933217048645,0.405765563249588
GENE_0857,gene,12,0.4162124693393707,0.4193950593471527
GENE_0917,gene,12,0.4161888360977173,0.38825055956840515
GENE_0482,gene,12,0.4161842167377472,0.3857373297214508
GENE_1070,gene,12,0.41614243388175964,0.37444567680358887
GENE_0353,gene,12,0.4158879816532135,0.3825434744358063
GENE_0550,gene,12,0.41569963097572327,0.4097428321838379
GENE_0316,gene,12,0.4156905710697174,0.3980245590209961
GENE_0421,gene,12,0.41554078459739685,0.365627646446228
GENE_0052,gene,12,0.41554054617881775,0.3876241147518158
GENE_0929,gene,12,0.4154801368713379,0.41611456871032715
GENE_0502,gene,12,0.41542693972587585,0.425643652677536
GENE_0598,gene,12,0.4153927266597748,0.38214167952537537
GENE_0655,gene,12,0.415353387594223,0.3862948417663574
GENE_0625,gene,12,0.4151512682437897,0.3944953680038452
GENE_0203,gene,12,0.4150264263153076,0.4143013060092926
GENE_1063,gene,12,0.4150134325027466,0.39067909121513367
GENE_0306,gene,12,0.41493964195251465,0.39171838760375977
GENE_0286,gene,12,0.4148533046245575,0.413374662399292
GENE_0560,gene,12,0.41480937600135803,0.36986517906188965
GENE_0323,gene,12,0.4145117700099945,0.39985963702201843
GENE_0008,gene,12,0.41450104117393494,0.41627243161201477
GENE_0425,gene,12,0.41448402404785156,0.39005589485168457
GENE_0866,gene,12,0.41447558999061584,0.38877880573272705
GENE_0750,gene,12,0.41442450881004333,0.40154194831848145
GENE_0674,gene,12,0.41436588764190674,0.4015156924724579
GENE_1004,gene,12,0.4143260419368744,0.3778703510761261
GENE_1098,gene,12,0.4142673909664154,0.3883202075958252
GENE_0411,gene,12,0.4141528308391571,0.37590932846069336
GENE_0532,gene,12,0.4140799939632416,0.4019693434238434
GENE_0325,gene,12,0.413994699716568,0.40706002712249756
GENE_0553,gene,12,0.41390740871429443,0.4046902358531952
GENE_0941,gene,12,0.41390499472618103,0.3957080841064453
GENE_0588,gene,12,0.4138662815093994,0.3981854021549225
GENE_0285,gene,12,0.4138493239879608,0.3877166211605072
GENE_1143,gene,12,0.41382089257240295,0.4067382514476776
GENE_0346,gene,12,0.413819283246994,0.3781355917453766
GENE_0465,gene,12,0.4138190746307373,0.37547245621681213
GENE_0617,gene,12,0.4135644733905792,0.3964579105377197
GENE_1133,gene,12,0.4135599136352539,0.4149092435836792
GENE_0159,gene,12,0.41352465748786926,0.4184681475162506
GENE_0038,gene,12,0.41343191266059875,0.4032546579837799
GENE_1035,gene,12,0.4133554697036743,0.42308497428894043
GENE_0702,gene,12,0.41328975558280945,0.3757067024707794
GENE_0081,gene,12,0.4132014214992523,0.42148467898368835
GENE_0006,gene,12,0.4131254255771637,0.4365956485271454
GENE_0379,gene,12,0.41304802894592285,0.40758752822875977
GENE_0242,gene,12,0.4130072593688965,0.36585569381713867
GENE_0280,gene,12,0.4126876890659332,0.42480528354644775
GENE_0872,gene,12,0.41254472732543945,0.41394662857055664
GENE_0981,gene,12,0.4124516546726227,0.38761019706726074
GENE_0201,gene,12,0.4124467074871063,0.39272579550743103
GENE_1074,gene,12,0.41238364577293396,0.3625556230545044
GENE_0449,gene,12,0.4123474359512329,0.3631828725337982
GENE_0059,gene,12,0.41234156489372253,0.39609935879707336
GENE_0156,gene,12,0.4122532606124878,0.37959957122802734
GENE_0691,gene,12,0.4121781885623932,0.41456618905067444
GENE_1094,gene,12,0.412125825881958,0.3973830044269562
GENE_0715,gene,12,0.4120674431324005,0.40150725841522217
GENE_0658,gene,12,0.4119326174259186,0.4037787616252899
GENE_0118,gene,12,0.41190871596336365,0.40265774726867676
GENE_0540,gene,12,0.4116719663143158,0.4218921661376953
GENE_0871,gene,12,0.4116336405277252,0.384177565574646
GENE_1180,gene,12,0.4116247594356537,0.41868898272514343
GENE_0226,gene,12,0.4115772545337677,0.40474116802215576
GENE_0675,gene,12,0.41157475113868713,0.4110884666442871
GENE_0295,gene,12,0.41143789887428284,0.43552136421203613
GENE_1095,gene,12,0.411403089761734,0.4127078056335449
GENE_0189,gene,12,0.41138195991516113,0.40578553080558777
GENE_0222,gene,12,0.4113728702068329,0.37339484691619873
GENE_0258,gene,12,0.4113095998764038,0.42625805735588074
